UnitNr,TimeCycles,OpSetting1,OpSetting2,OpSetting3,TotalTempFanInlet,TotalTempLPCOutlet,TotalTempHPCOutlet,TotalTempLPTOutlet,PressureFanInlet,TotalPressureBypassDuct,TotalPressureHPCOutlet,PhysicalFanSpeed,PhysicalCoreSpeed,EnginePressureRatio,StaticPressureHPCOutlet,FuelFlowRatio,CorrectedFanSpeed,CorrectedCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,RequiredFanSpeed,RequiredFanConversionSpeed,HPTCoolantBleed,LPTCoolantBleed
1,19,-0.001,-0.0,100.0,0.0,-0.30181378934702424,-0.59308769730861,-0.5751672782730713,0.0,0.7815732250280213,-0.16111510202870902,-0.5784164835146595,0.5154674290164686,-0.35347187275777003,-0.8521450630655453,-0.31052997646929387,-0.5795776349025017,0.6329986212362423,-0.3879550281765303,0.0,-0.889345562857319,0.0,0.0,0.08618426209033545,0.10035235975929602
1,20,-0.0028,0.0004,100.0,0.0,-0.3782910716600476,-1.2376883612760001,-0.9087332780732024,0.0,0.7815732250280213,-0.19020734090555327,-0.6415936925157569,0.3588130799075277,-0.35347187275777003,-0.8521450630655453,-0.009483746584637428,-0.2633634420630058,0.12342881800949432,0.47964702056318026,0.0,-0.889345562857319,0.0,0.0,-0.47637042339119384,0.6518360491731382
1,21,0.0001,-0.0002,100.0,0.0,0.31000446915781515,0.30847222906040006,-0.6611167996939559,0.0,0.7815732250280213,-0.3327593114020603,-0.5152392745164349,0.5279797572200613,-0.35347187275777003,-0.5188941109485719,-0.08628125420827285,-0.38984911919822895,0.2500638820694225,0.42676460997333726,0.0,-0.889345562857319,0.0,0.0,-0.27545803571920274,0.775802613622176
1,22,0.0011,0.0004,100.0,0.0,-0.6268422391775911,-0.2744582119306319,-0.757298406998294,0.0,0.7815732250280213,-0.18438889313019102,-0.5784164835146595,0.5810320288032689,-0.35347187275777003,-0.318943539678383,-0.11392835695279138,-0.2633634420630058,0.4906099128435431,0.28464313151309756,0.0,-0.32163420549560007,0.0,0.0,0.12636673962475078,-0.26618661728733073
1,23,-0.0057,-0.0001,100.0,0.0,-0.7797968038038552,-0.3008883074919473,-1.0704002350315411,0.0,0.7815732250280213,-0.22802725144544086,-0.5152392745164349,0.2171735246428617,-0.35347187275777003,-0.8188199678538314,-0.3781117831780665,-0.2633634420630058,0.5615013123412057,-0.026041030702244686,0.0,-0.889345562857319,0.0,0.0,0.2870966497623265,0.36570781663400054
1,24,0.0057,0.0002,100.0,0.0,-0.8371547655386228,-0.4330387852984575,-0.9885435479640287,0.0,0.7815732250280213,-0.2192995797823975,-0.7047709015139816,0.42037373466918204,-0.35347187275777003,-0.019017682773123514,-0.14157545969727497,-0.3266062806320554,0.6445108997871749,0.33091524077922485,0.0,-0.889345562857319,0.0,0.0,0.32727912729671327,0.48096321709472384
1,25,-0.0009,-0.0004,100.0,0.0,-1.0092286507431427,-0.18488955475066496,0.21986579487018612,0.0,0.7815732250280213,-0.3880345652680676,-0.5152392745164349,0.6000507676727809,-0.35347187275777003,-0.35226863489007326,-0.29824237524948843,-0.20012060349683222,0.6239099802750261,-0.016125578716641786,0.0,-0.889345562857319,0.0,0.0,-0.5567353784599675,-0.05912895018056056
1,26,0.0009,-0.0001,100.0,0.0,-0.1679785452990159,-0.4139503829486427,-0.5833529469798155,0.0,0.22957499290059655,-0.10293062427505363,-0.5784164835146595,0.06302164117460297,-0.35347187275777003,-0.45224392052516765,-0.30438617585940864,-0.3266062806320554,0.3603393923990954,-0.040914208680634355,0.0,-0.32163420549560007,0.0,0.0,-0.23527555818481596,-0.1670133657281148
1,27,0.0005,-0.0001,100.0,0.0,-0.6459615597558469,-0.7795667048800444,-0.4411269531999945,0.0,0.7815732250280213,-0.2803932814237671,-0.5784164835146595,0.05501375112421988,-0.35347187275777003,-0.28561844446669277,-0.29824237524948843,-0.2633634420630058,0.27672389555575216,0.2813379808512397,0.0,-1.457056920219038,0.0,0.0,0.2870966497623265,-0.11206602364798454
1,28,-0.0006,0.0004,100.0,0.0,1.0556579717104455,-1.4212306915628476,-0.43294128449325026,0.0,0.7815732250280213,-0.1407505348149412,-0.5152392745164349,-0.41544978933084836,-0.35347187275777003,-0.8188199678538314,-0.26445147189508467,-0.20012060349683222,0.29793072446527497,0.4647738425847906,0.0,-0.889345562857319,0.0,0.0,0.12636673962475078,0.4930248287708424
1,29,-0.0012,-0.0001,100.0,0.0,-0.7989161243821111,-0.08504252707461052,-1.1686282595125652,0.0,0.7815732250280213,-0.303667072525216,-0.6415936925157569,0.2036602101829597,-0.35347187275777003,-0.6521944917953565,-0.38118368348304404,-0.38984911919822895,0.5905849634171416,0.06485061249905162,0.0,0.24607715186611895,0.0,0.0,0.20673169469352437,0.40725336796286676
1,30,-0.0016,-0.0004,100.0,0.0,0.1379305839532951,-0.15992779783164301,-0.7982267505320385,0.0,0.22957499290059655,-0.10583984816273474,-0.2625304385149178,0.24069670166558324,-0.35347187275777003,-0.25229334925497887,-0.18458206396650662,-0.6428204734715512,0.32398482855417554,0.9109691819366275,0.0,-0.32163420549560007,0.0,0.0,0.5281915149686758,0.11576441912321873
1,31,-0.0004,0.0001,100.0,0.0,-0.26357514819029515,-0.28620492106897943,-0.7163700634645261,0.0,0.7815732250280213,-0.4171268041448788,-0.767948110515079,-0.015055286815881173,-0.35347187275777003,-0.5855443013719523,-0.21530106701596777,-0.38984911919822895,0.3960880468466413,-0.32350459027015555,0.0,-1.457056920219038,0.0,0.0,0.8496513352438557,0.24911223709813182
1,32,0.0018,-0.0005,100.0,0.0,-0.6650808803341027,-0.055675754228708234,-1.2310439834015368,0.0,0.7815732250280213,0.039621346221453385,-0.2625304385149178,0.10206010516975401,-0.35347187275777003,-0.8188199678538314,-0.10164075573298596,-0.7060633120377249,0.44637852683215506,0.319347213462693,0.0,-0.889345562857319,0.0,0.0,0.12636673962475078,-0.20051784260622732
1,33,0.0026,-0.0003,100.0,0.0,0.06145330164027169,-1.2538400863412613,-0.46363754214356445,0.0,0.7815732250280213,-0.2745748336483718,-0.4520620655153374,-0.21375105868890085,-0.35347187275777003,-0.4855690157368579,-0.3381770792137775,-0.45309195776727856,0.6360281682233327,0.2714225288656368,0.0,-0.32163420549560007,0.0,0.0,0.6889214251062515,0.09030101669585988
1,34,-0.0024,-0.0002,100.0,0.0,-0.4738876745513269,-0.24362310044243615,-0.10858416198820649,0.0,0.7815732250280213,-0.25130104254692287,-0.7047709015139816,0.19615281326082226,-0.35347187275777003,0.1809328884970653,-0.31360187677423645,-0.3266062806320554,0.14524155631650135,0.42345945931145007,0.0,-0.889345562857319,0.0,0.0,0.12636673962475078,0.5741056628158924
1,35,-0.0055,0.0003,100.0,0.0,-1.2577798182606863,0.39069919302889977,-0.8330158425357482,0.0,0.7815732250280213,-0.40548990859415435,-0.2625304385149178,0.2792346725326707,-0.35347187275777003,0.44753365019063457,-0.29517047494454585,-0.3266062806320554,0.28884208350405877,0.5060882258581018,0.0,-0.32163420549560007,0.0,0.0,-0.3558229907880049,-0.6943738317896959
1,36,0.0012,-0.0004,100.0,0.0,-0.015023980672751715,-0.9131855213288815,-0.8780370204228649,0.0,0.7815732250280213,-0.08547528094893385,-0.32570764751601533,0.16011730803441696,-0.35347187275777003,-0.318943539678383,-0.2552357709802568,-0.2633634420630058,0.13372927776556873,0.2962111588296294,0.0,0.24607715186611895,0.0,0.0,-0.3156405132536181,0.9158513269726972
1,37,-0.004,-0.0001,100.0,0.0,-0.7606774832255994,0.13373993062731312,-0.7665072842933812,0.0,0.7815732250280213,-0.0942029526119772,-0.767948110515079,0.47242501999608044,-0.35347187275777003,-0.28561844446669277,-0.14464736000221762,-0.3266062806320554,0.4475903456270133,-1.0853418178301508,0.0,0.24607715186611895,0.0,0.0,0.1665492171591376,0.4079234575004276
1,38,0.004,-0.0004,100.0,0.0,0.06145330164027169,0.09262644864306328,-0.2968545422435106,0.0,0.7815732250280213,-0.03310925097064068,-0.3888848565142399,0.3833372431865585,-0.35347187275777003,-0.38559373010178716,-0.1323597587824471,-0.5795776349025017,0.27369434856866176,-0.40282820615492,0.0,-0.32163420549560007,0.0,0.0,-0.6371003335287695,0.2156077602200193
1,39,0.0065,-0.0,100.0,0.0,-1.6401662298260207,-1.36396548451337,-0.4083842783729942,0.0,0.7815732250280213,-0.2425733708838795,-0.32570764751601533,0.5204723602979239,-0.35347187275777003,-0.7521697774304509,-0.2429481697604863,-0.5163347963363281,0.6778359166450595,0.07146091382276731,0.0,-0.32163420549560007,0.0,0.0,-0.3156405132536181,-0.25948572191172253
1,40,0.0007,-0.0002,100.0,0.0,-0.454768353973071,-0.6136444383007182,-0.9424991614885457,0.0,0.7815732250280213,-0.18438889313019102,-0.7047709015139816,0.2832386175578167,-0.35347187275777003,-0.5855443013719523,-0.17843826335662138,-0.3266062806320554,0.3700339427577958,-0.022735880040386836,0.0,0.813788509227838,0.0,0.0,-0.19509308065042918,0.10236262837197849
1,41,-0.0014,-0.0002,100.0,0.0,-0.9518706890081579,-0.8133384936528271,-0.38382727225273816,0.0,0.22957499290059655,-0.1552966542533468,-0.6415936925157569,0.42287620030986417,-0.35347187275777003,-0.318943539678383,-0.18458206396650662,-0.6428204734715512,0.431230791896758,-0.6655876837732354,0.0,-0.32163420549560007,0.0,0.0,0.32727912729671327,-0.46319294133068856
1,42,0.0018,-0.0002,100.0,0.0,-0.7606774832255994,-0.494709008274849,-0.1290483337550904,0.0,0.7815732250280213,-0.2425733708838795,-0.4520620655153374,0.37883280503325784,-0.35347187275777003,-0.5188941109485719,-0.261379571590142,-0.6428204734715512,0.2724825297738035,0.3077791861461612,0.0,-0.32163420549560007,0.0,0.0,-0.5165529009255806,0.3027194001031166
1,43,0.0009,0.0004,100.0,0.0,0.48207835436233515,-0.9675140510937724,-0.5209372230908208,0.0,0.7815732250280213,-0.3443962069527847,-0.7047709015139816,0.4208742277973367,-0.35347187275777003,-1.0520956343357104,-0.1937977648813694,-0.5795776349025017,0.033148317794541124,0.6035901703831431,0.0,-0.32163420549560007,0.0,0.0,0.6085564700374779,0.28596716166407227
1,44,0.002,0.0001,100.0,0.0,0.44383971320582344,-0.37283690096439287,0.32627948805797785,0.0,0.7815732250280213,-0.6673200584856863,-0.5152392745164349,0.19965626515781368,-0.35347187275777003,-0.5188941109485719,-0.08320935390333023,-0.8325489891729481,0.34519165746369834,0.615158197699675,0.0,-2.024768277580757,0.0,0.0,0.7291039026406668,-0.2782482289634493
1,45,0.0019,0.0001,100.0,0.0,0.19528854568806267,-0.5651892631050012,0.35595253711994906,0.0,0.7815732250280213,-0.26584716198532843,-0.7047709015139816,0.1436010348056782,-0.35347187275777003,-0.8188199678538314,-0.15079116061213776,-0.5795776349025017,0.5336294800600729,0.6300313756780647,0.0,-0.889345562857319,0.0,0.0,0.08618426209033545,-0.535562611387424
1,46,-0.0037,0.0003,100.0,0.0,-0.8371547655386228,-0.7604783025301963,-0.4063378611963081,0.0,0.7815732250280213,-0.1552966542533468,-0.07299881151737116,0.3578120936512184,-0.35347187275777003,-0.6855195870070467,-0.31052997646929387,-0.20012060349683222,0.058596512486012574,0.5060882258581018,0.0,-0.32163420549560007,0.0,0.0,-0.4361879458567785,0.722865540154752
1,47,-0.0019,0.0003,100.0,0.0,0.27176582800130344,0.5903932483809753,-0.6355365849853568,0.0,0.7815732250280213,-0.3007578486375349,-0.3888848565142399,0.4804329100463725,-0.35347187275777003,-0.45224392052516765,-0.31360187677423645,-0.6428204734715512,0.379122583719012,-0.34168291891040303,0.0,-0.32163420549560007,0.0,0.0,0.6085564700374779,-0.8310720974524369
1,48,0.0003,0.0,100.0,0.0,-0.03414330125100757,-0.7061497727653054,-0.5424246034460478,0.0,0.7815732250280213,-0.28621172919912935,-0.32570764751601533,0.14310054167752356,-0.35347187275777003,-0.4855690157368579,-0.23373246884565843,-0.20012060349683222,0.4082062347949479,0.05989288650626485,0.0,0.813788509227838,0.0,0.0,0.12636673962475078,-0.4973675077463619
1,49,0.003,-0.0004,100.0,0.0,-0.1679785452990159,-0.19516792524671908,-1.088817989621739,0.0,0.7815732250280213,-0.3589423263912234,-0.19935322951669324,0.6040547126979269,-0.35347187275777003,-0.45224392052516765,-0.3412489795187201,-0.38984911919822895,0.3215611909645142,-0.26070672769470965,0.0,-1.457056920219038,0.0,0.0,-0.27545803571920274,-0.07253074093180081
1,50,-0.0008,0.0004,100.0,0.0,-0.09150126298599248,0.32021893819874764,-0.6099563702767578,0.0,0.7815732250280213,-0.254210266434604,-0.5784164835146595,0.22117746966800772,-0.35347187275777003,-1.1187458247591144,-0.31974567738412174,-0.20012060349683222,0.24521660689009986,0.18383603632619835,0.0,-0.32163420549560007,0.0,0.0,-0.07454564804724026,-0.12211736671142068
1,51,-0.0012,-0.0,100.0,0.0,-0.49300699512958274,-0.05420741558641479,-1.4541034556605272,0.0,0.7815732250280213,-0.12620441537650257,-0.5152392745164349,0.17413111562247358,-0.35347187275777003,-0.6855195870070467,-0.19994156549125466,-0.5795776349025017,0.5330235706626438,-0.6523670811257747,0.0,-0.889345562857319,0.0,0.0,-0.3558229907880049,0.5720953942032099
1,52,0.0002,0.0003,100.0,0.0,0.29088514857955927,-0.7017447568384251,-0.07072544421949102,0.0,0.7815732250280213,-0.30657629641289713,-0.6415936925157569,-0.045084874504521914,-0.35347187275777003,-0.5855443013719523,-0.4180464871423555,-0.8957918277419976,0.35549211721977275,-0.07892344129208767,0.0,-0.889345562857319,0.0,0.0,-0.07454564804724026,-0.5033983135844093
1,53,0.0006,-0.0002,100.0,0.0,-0.015023980672751715,-0.7413899001803815,-0.4513590390834481,0.0,0.7815732250280213,-0.58877101351823,-0.2625304385149178,0.03549451912664436,-0.35347187275777003,-0.25229334925497887,-0.19994156549125466,-0.20012060349683222,0.35730984541206007,0.2449813235707153,0.0,-0.889345562857319,0.0,0.0,-0.3156405132536181,0.30808011640362704
1,54,0.0007,-0.0004,100.0,0.0,0.042333981062015844,-0.49911402420172934,0.18712312004318582,0.0,0.7815732250280213,-0.1000214003873725,-0.2625304385149178,0.2121685933614064,-0.35347187275777003,-0.6521944917953565,-0.23680436915060107,-0.20012060349683222,0.08343879778005492,0.18548861165715663,0.0,-0.32163420549560007,0.0,0.0,0.005819307021561867,0.10437289698466094
1,55,0.0002,0.0004,100.0,0.0,-0.3974103922383035,-0.12468767041656693,-0.32857400848216783,0.0,0.7815732250280213,-0.16984277369178546,-0.3888848565142399,0.09705517388829871,-0.35347187275777003,-0.9854454439123299,-0.1937977648813694,-0.3266062806320554,0.3876053152828542,0.2383710222469996,0.0,-0.889345562857319,0.0,0.0,-0.23527555818481596,0.3114305640914311
1,56,0.0008,0.0,100.0,0.0,0.635032918988382,-0.4154187215909362,-0.8616656830093764,0.0,0.22957499290059655,-0.2629379380976473,-0.3888848565142399,0.1486059660871335,-0.35347187275777003,-1.1520709199708048,-0.117000257257734,-0.2633634420630058,0.25248751965908384,0.5721912390954055,0.0,0.813788509227838,0.0,0.0,-0.11472812558162705,0.05612645028016272
1,57,-0.0024,-0.0003,100.0,0.0,0.02321466048375999,-0.28620492106897943,-0.8637121001860624,0.0,0.7815732250280213,-0.24839181865924176,-0.6415936925157569,0.5189708809134599,-0.35347187275777003,-1.01877053912402,-0.2798109734198327,-0.5163347963363281,0.2724825297738035,-0.24087582372350386,0.0,-0.889345562857319,0.0,0.0,0.04600178455594866,0.4782828589444805
1,58,-0.0043,-0.0001,100.0,0.0,-0.9136320478516462,-0.0777008338631433,-0.19044084905574216,0.0,0.7815732250280213,-0.3793068936049912,-0.5784164835146595,0.21667303151470707,-0.35347187275777003,-0.8188199678538314,-0.35660848104346815,-0.13687776492778264,0.2567288854409774,0.21027724162111983,0.0,0.24607715186611895,0.0,0.0,0.8496513352438557,-0.26819688590001317
1,59,0.0002,-0.0,100.0,0.0,-0.8562740861168786,0.1557650102617482,0.09605755568058613,0.0,0.7815732250280213,-0.19311656479323439,-0.7047709015139816,0.1310887066020855,-0.35347187275777003,-0.5855443013719523,-0.06477795207363957,-0.38984911919822895,0.43668397647350976,0.6234210743543196,0.0,0.24607715186611895,0.0,0.0,-0.03436317051285347,0.6417847061097021
1,60,-0.0001,-0.0003,100.0,0.0,0.11881126337503925,-1.3463454208058152,0.1891695372198719,0.0,0.7815732250280213,-0.28621172919912935,-0.2625304385149178,0.24620212607519318,-0.35347187275777003,-0.35226863489007326,-0.22451676793079564,-0.5795776349025017,0.24764024447976118,-0.20617174177393774,0.0,-0.32163420549560007,0.0,0.0,0.005819307021561867,-0.5033983135844093
1,61,0.003,-0.0004,100.0,0.0,-0.932751368429902,-0.5798726495279356,-0.4462429961417329,0.0,0.7815732250280213,-0.30657629641289713,-0.3888848565142399,0.5800310425470507,-0.35347187275777003,-0.6188693965836662,-0.23680436915060107,-0.5795776349025017,0.47485626851071694,-0.6341887524855271,0.0,-0.889345562857319,0.0,0.0,0.8094688577094404,0.19952561131851196
1,62,0.0031,-0.0004,100.0,0.0,0.02321466048375999,0.8561625426363559,-0.663163216870642,0.0,0.7815732250280213,-0.28912095308681046,-0.19935322951669324,0.17563259500693748,-0.35347187275777003,-0.5522192061602621,-0.22144486762585303,-0.3266062806320554,0.408812144192377,0.5341820064839522,0.0,-1.457056920219038,0.0,0.0,-0.3156405132536181,-0.05979903971812138
1,63,0.0008,-0.0002,100.0,0.0,-1.2195411771039573,-0.6121760996584248,-0.07379506998452011,0.0,0.7815732250280213,-0.12038596760114033,-0.3888848565142399,0.05951818927752054,-0.35347187275777003,-0.318943539678383,-0.08935315451321547,-0.20012060349683222,0.42638351671743535,0.033451681211314,0.0,-0.889345562857319,0.0,0.0,-0.03436317051285347,0.2665345650747608
1,64,-0.0006,0.0002,100.0,0.0,0.06145330164027169,0.19100513767682428,-0.5055890942656753,0.0,0.7815732250280213,-0.07383838539820939,-0.4520620655153374,0.4383914872823847,-0.35347187275777003,-0.25229334925497887,-0.07399365298850236,-0.5795776349025017,0.1531183784828593,0.34083069276482775,0.0,-0.889345562857319,0.0,0.0,-0.27545803571920274,-0.1428901423758538
1,65,-0.0035,-0.0003,100.0,0.0,-0.5886035980210793,0.1425499624810738,-1.3548522225911601,0.0,0.7815732250280213,-0.32985008751437916,-0.7047709015139816,0.19465133387635838,-0.35347187275777003,-0.35226863489007326,-0.14157545969727497,-0.6428204734715512,0.5590776747515444,0.030146530549456152,0.0,-0.889345562857319,0.0,0.0,0.32727912729671327,0.7114740180161704
1,66,0.0,-0.0002,100.0,0.0,-0.5694842774428235,-0.30235664613424074,-0.6723720941657292,0.0,0.7815732250280213,-0.18729811701787216,-0.6415936925157569,0.4178712690284089,-0.35347187275777003,-0.18564315883159838,-0.42111838744733304,-0.5163347963363281,0.22340386858314792,0.8680022233323874,0.0,-0.889345562857319,0.0,0.0,0.1665492171591376,-0.7117961597663249
1,67,0.0005,0.0,100.0,0.0,-0.8562740861168786,-0.36843188503751256,-0.48921775685216357,0.0,0.7815732250280213,-0.24548259477156062,-0.2625304385149178,0.3993530232871426,-0.35347187275777003,-0.18564315883159838,-0.3934712847028145,-0.2633634420630058,0.4790976342926105,0.649862279649241,0.0,-0.889345562857319,0.0,0.0,-0.7978302436663453,-0.7017448167028888
1,68,0.0006,-0.0005,100.0,0.0,-0.7415581626471262,-1.0512093537045655,-0.2538797815330567,0.0,0.7815732250280213,-0.2745748336483718,-0.19935322951669324,0.42938261097578334,-0.35347187275777003,-0.21896825404328862,-0.38118368348304404,-0.7693061506067744,-0.09772811204728059,0.3689244733906782,0.0,-0.889345562857319,0.0,0.0,-0.07454564804724026,0.2899876988894372
1,69,0.0002,0.0001,100.0,0.0,0.807106804192902,0.23505529694566102,-0.4800088795570763,0.0,0.7815732250280213,-0.3356685352897414,-0.1361760205155957,0.22167796279616236,-0.35347187275777003,-1.01877053912402,-0.1538630609170804,-0.13687776492778264,0.5378708458419664,0.8663496480014585,0.0,-0.32163420549560007,0.0,0.0,0.32727912729671327,-0.47793491115705045
